@relation urlClassifyTrainData

@attribute Label {SOHOA,BATDONGSAN,DULICH,THOITRANG}
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric

@data
BATDONGSAN,0.001919,0.001919,0.017274,0.013436,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.009597,0.013436,0.009597,0.001919,0.009597,0.082534,0.001919,0.009597,0.001919,0.001919,0.001919,0.005758,0.059501,0.001919,0.001919,0.03263,0.001919,0.001919,0.163148,0.220729,0.001919,0.001919,0.017274,0.009597,0.009597,0.001919,0.005758,0.005758,0.001919,0.001919,0.005758,0.059501,0.001919,0.001919,0.001919,0.005758,0.001919,0.005758,0.001919,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.005758,0.001919,0.001919,0.005758,0.009597,0.009597,0.001919,0.001919,0.009597,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.009597,0.005758,0.005758,0.036468,0.005758,0.001919,0.001919,0.001919,0.001919,0.001919,0.001919,0.005758
BATDONGSAN,0.003559,0.003559,0.017794,0.010676,0.003559,0.032028,0.010676,0.003559,0.003559,0.003559,0.017794,0.003559,0.032028,0.003559,0.003559,0.010676,0.003559,0.010676,0.003559,0.088968,0.010676,0.010676,0.003559,0.010676,0.003559,0.003559,0.046263,0.010676,0.003559,0.032028,0.003559,0.010676,0.053381,0.067616,0.003559,0.003559,0.010676,0.024911,0.010676,0.010676,0.003559,0.003559,0.003559,0.003559,0.039146,0.010676,0.003559,0.003559,0.003559,0.003559,0.003559,0.010676,0.010676,0.003559,0.003559,0.003559,0.003559,0.010676,0.003559,0.003559,0.003559,0.010676,0.003559,0.003559,0.003559,0.003559,0.003559,0.003559,0.003559,0.010676,0.003559,0.024911,0.003559,0.010676,0.003559,0.003559,0.003559,0.010676,0.003559,0.024911,0.003559,0.024911,0.024911,0.017794,0.003559,0.003559,0.003559,0.003559,0.003559,0.024911,0.003559
BATDONGSAN,0.027027,0.001802,0.016216,0.001802,0.009009,0.005405,0.001802,0.009009,0.001802,0.001802,0.001802,0.001802,0.001802,0.009009,0.001802,0.001802,0.001802,0.005405,0.001802,0.009009,0.001802,0.045045,0.005405,0.001802,0.001802,0.001802,0.027027,0.005405,0.001802,0.012613,0.012613,0.001802,0.156757,0.005405,0.001802,0.005405,0.027027,0.005405,0.009009,0.001802,0.005405,0.009009,0.001802,0.001802,0.001802,0.027027,0.001802,0.001802,0.001802,0.012613,0.001802,0.001802,0.001802,0.005405,0.001802,0.001802,0.001802,0.001802,0.001802,0.005405,0.001802,0.001802,0.012613,0.001802,0.009009,0.001802,0.009009,0.001802,0.001802,0.005405,0.001802,0.001802,0.001802,0.001802,0.005405,0.005405,0.009009,0.009009,0.005405,0.030631,0.001802,0.005405,0.286486,0.012613,0.009009,0.005405,0.001802,0.005405,0.001802,0.016216,0.001802
SOHOA,0.010239,0.010239,0.010239,0.003413,0.16041,0.003413,0.133106,0.003413,0.180887,0.003413,0.003413,0.003413,0.003413,0.023891,0.003413,0.003413,0.010239,0.003413,0.003413,0.010239,0.017065,0.010239,0.003413,0.003413,0.017065,0.003413,0.010239,0.003413,0.010239,0.003413,0.003413,0.003413,0.003413,0.017065,0.003413,0.003413,0.010239,0.003413,0.010239,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.023891,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.010239,0.003413,0.003413,0.003413,0.030717,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.030717,0.003413,0.003413,0.003413,0.010239,0.003413,0.010239,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413
SOHOA,0.003257,0.003257,0.003257,0.009772,0.478827,0.003257,0.035831,0.003257,0.022801,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.009772,0.003257,0.003257,0.003257,0.003257,0.003257,0.042345,0.003257,0.016287,0.022801,0.003257,0.003257,0.003257,0.003257,0.003257,0.009772,0.009772,0.003257,0.003257,0.003257,0.016287,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.009772,0.003257,0.016287,0.003257,0.003257,0.003257,0.003257,0.003257,0.009772,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.009772,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.003257,0.009772,0.003257,0.009772,0.003257,0.009772,0.003257,0.003257,0.003257,0.009772,0.003257,0.003257,0.009772,0.003257,0.003257
BATDONGSAN,0.007386,0.001477,0.001477,0.022157,0.001477,0.001477,0.001477,0.013294,0.01034,0.033973,0.007386,0.001477,0.001477,0.016248,0.007386,0.001477,0.01034,0.001477,0.001477,0.01034,0.013294,0.019202,0.001477,0.001477,0.001477,0.001477,0.031019,0.004431,0.016248,0.013294,0.013294,0.004431,0.258493,0.072378,0.001477,0.001477,0.004431,0.007386,0.001477,0.004431,0.004431,0.007386,0.004431,0.001477,0.007386,0.013294,0.007386,0.007386,0.016248,0.001477,0.004431,0.007386,0.001477,0.001477,0.004431,0.001477,0.001477,0.004431,0.001477,0.001477,0.001477,0.001477,0.001477,0.001477,0.019202,0.001477,0.007386,0.01034,0.001477,0.004431,0.004431,0.001477,0.001477,0.004431,0.001477,0.004431,0.013294,0.004431,0.001477,0.007386,0.007386,0.007386,0.149188,0.001477,0.001477,0.001477,0.001477,0.001477,0.001477,0.001477,0.004431
THOITRANG,0.001435,0.004304,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.010043,0.004304,0.041607,0.012912,0.001435,0.018651,0.001435,0.007174,0.001435,0.004304,0.001435,0.004304,0.001435,0.001435,0.001435,0.004304,0.001435,0.001435,0.001435,0.001435,0.001435,0.004304,0.004304,0.001435,0.001435,0.018651,0.004304,0.004304,0.001435,0.001435,0.001435,0.001435,0.001435,0.004304,0.001435,0.001435,0.004304,0.001435,0.015782,0.001435,0.583931,0.004304,0.007174,0.001435,0.001435,0.001435,0.001435,0.001435,0.004304,0.001435,0.004304,0.001435,0.001435,0.004304,0.001435,0.004304,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.007174,0.001435,0.001435,0.001435,0.007174,0.001435,0.098996,0.004304,0.004304,0.007174,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435,0.001435
THOITRANG,0.01833,0.063136,0.014257,0.00611,0.002037,0.002037,0.002037,0.00611,0.002037,0.002037,0.002037,0.002037,0.002037,0.00611,0.05499,0.002037,0.00611,0.010183,0.002037,0.014257,0.00611,0.002037,0.002037,0.002037,0.014257,0.002037,0.026477,0.002037,0.010183,0.00611,0.002037,0.010183,0.002037,0.002037,0.014257,0.002037,0.010183,0.00611,0.00611,0.002037,0.002037,0.002037,0.002037,0.022403,0.002037,0.00611,0.00611,0.00611,0.002037,0.002037,0.002037,0.295316,0.002037,0.010183,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.095723,0.002037,0.00611,0.01833,0.00611,0.002037,0.002037,0.00611,0.002037,0.002037,0.002037,0.002037,0.010183,0.026477,0.010183,0.00611,0.00611,0.00611,0.002037,0.002037,0.002037,0.00611,0.002037,0.034623,0.002037
THOITRANG,0.002237,0.002237,0.011186,0.002237,0.002237,0.002237,0.002237,0.002237,0.011186,0.006711,0.002237,0.002237,0.082774,0.051454,0.042506,0.006711,0.002237,0.002237,0.002237,0.011186,0.006711,0.002237,0.002237,0.011186,0.002237,0.01566,0.01566,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.006711,0.002237,0.006711,0.002237,0.002237,0.01566,0.002237,0.002237,0.011186,0.002237,0.002237,0.01566,0.002237,0.002237,0.297539,0.002237,0.006711,0.011186,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237,0.020134,0.002237,0.038031,0.002237,0.002237,0.029083,0.002237,0.002237,0.006711,0.006711,0.002237,0.002237,0.002237,0.006711,0.055928,0.011186,0.033557,0.006711,0.002237,0.002237,0.006711,0.002237,0.002237,0.002237,0.002237,0.002237,0.002237
BATDONGSAN,0.006289,0.006289,0.006289,0.018868,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.018868,0.006289,0.006289,0.157233,0.006289,0.006289,0.081761,0.018868,0.006289,0.018868,0.006289,0.006289,0.006289,0.006289,0.018868,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.031447,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.09434,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.006289,0.018868,0.006289,0.006289,0.018868,0.006289,0.006289,0.006289,0.006289,0.006289
DULICH,0.003135,0.003135,0.003135,0.003135,0.003135,0.009404,0.003135,0.003135,0.003135,0.003135,0.028213,0.003135,0.003135,0.003135,0.003135,0.003135,0.003135,0.003135,0.003135,0.009404,0.009404,0.003135,0.003135,0.003135,0.003135,0.009404,0.003135,0.009404,0.003135,0.021944,0.009404,0.003135,0.003135,0.003135,0.003135,0.003135,0.003135,0.047022,0.015674,0.021944,0.003135,0.003135,0.003135,0.009404,0.003135,0.003135,0.003135,0.003135,0.034483,0.003135,0.003135,0.015674,0.003135,0.003135,0.003135,0.003135,0.003135,0.003135,0.034483,0.003135,0.003135,0.003135,0.015674,0.003135,0.009404,0.015674,0.329154,0.003135,0.009404,0.015674,0.003135,0.059561,0.003135,0.009404,0.003135,0.003135,0.009404,0.003135,0.003135,0.003135,0.015674,0.015674,0.003135,0.003135,0.003135,0.009404,0.003135,0.003135,0.003135,0.003135,0.003135
SOHOA,0.000499,0.001498,0.004493,0.000499,0.418872,0.008487,0.097354,0.001498,0.055417,0.000499,0.000499,0.003495,0.000499,0.00649,0.001498,0.019471,0.002496,0.00649,0.001498,0.007489,0.015477,0.027459,0.000499,0.002496,0.000499,0.009486,0.032451,0.000499,0.010484,0.002496,0.000499,0.012481,0.000499,0.001498,0.00649,0.000499,0.001498,0.000499,0.001498,0.000499,0.010484,0.000499,0.004493,0.001498,0.000499,0.003495,0.007489,0.000499,0.001498,0.00649,0.001498,0.01348,0.002496,0.014478,0.000499,0.000499,0.002496,0.000499,0.000499,0.005492,0.000499,0.025462,0.000499,0.000499,0.000499,0.023465,0.003495,0.000499,0.005492,0.012481,0.000499,0.000499,0.001498,0.008487,0.000499,0.029456,0.001498,0.001498,0.000499,0.021468,0.003495,0.003495,0.000499,0.001498,0.000499,0.000499,0.000499,0.000499,0.000499,0.000499,0.003495
BATDONGSAN,0.006803,0.004859,0.000972,0.004859,0.000972,0.002915,0.000972,0.000972,0.000972,0.006803,0.000972,0.000972,0.004859,0.004859,0.002915,0.000972,0.000972,0.000972,0.002915,0.055394,0.004859,0.008746,0.000972,0.000972,0.002915,0.03207,0.002915,0.078717,0.09621,0.012634,0.006803,0.002915,0.13897,0.057337,0.043732,0.002915,0.000972,0.004859,0.024295,0.000972,0.002915,0.000972,0.000972,0.000972,0.01069,0.000972,0.002915,0.000972,0.043732,0.006803,0.002915,0.002915,0.002915,0.004859,0.000972,0.006803,0.000972,0.002915,0.018465,0.000972,0.000972,0.000972,0.000972,0.000972,0.000972,0.004859,0.002915,0.000972,0.000972,0.041788,0.061224,0.004859,0.000972,0.000972,0.000972,0.000972,0.000972,0.000972,0.002915,0.000972,0.000972,0.002915,0.000972,0.000972,0.008746,0.03207,0.041788,0.016521,0.000972,0.006803,0.006803
THOITRANG,0.004138,0.006897,0.004138,0.004138,0.004138,0.015172,0.004138,0.012414,0.004138,0.001379,0.001379,0.034483,0.023448,0.017931,0.009655,0.006897,0.001379,0.004138,0.05931,0.004138,0.001379,0.009655,0.001379,0.001379,0.001379,0.001379,0.004138,0.001379,0.001379,0.006897,0.004138,0.004138,0.001379,0.004138,0.001379,0.001379,0.004138,0.004138,0.004138,0.001379,0.001379,0.001379,0.004138,0.001379,0.001379,0.004138,0.004138,0.009655,0.001379,0.017931,0.001379,0.412414,0.001379,0.001379,0.001379,0.001379,0.004138,0.001379,0.001379,0.004138,0.001379,0.006897,0.017931,0.001379,0.001379,0.004138,0.012414,0.001379,0.001379,0.009655,0.006897,0.001379,0.001379,0.004138,0.004138,0.001379,0.001379,0.001379,0.001379,0.095172,0.001379,0.001379,0.012414,0.004138,0.031724,0.001379,0.004138,0.001379,0.001379,0.001379,0.001379
SOHOA,0.005291,0.044092,0.104056,0.174603,0.012346,0.001764,0.001764,0.001764,0.001764,0.068783,0.005291,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.005291,0.008818,0.005291,0.008818,0.005291,0.008818,0.001764,0.026455,0.044092,0.001764,0.03351,0.054674,0.001764,0.044092,0.005291,0.026455,0.012346,0.001764,0.005291,0.005291,0.005291,0.001764,0.001764,0.03351,0.022928,0.005291,0.001764,0.008818,0.005291,0.001764,0.0194,0.001764,0.005291,0.008818,0.001764,0.005291,0.005291,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.008818,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.005291,0.001764,0.001764,0.005291,0.001764,0.008818,0.0194,0.001764,0.001764,0.001764,0.001764,0.005291,0.005291,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.005291,0.012346
SOHOA,0.048276,0.006897,0.02069,0.062069,0.006897,0.006897,0.131034,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.034483,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.02069,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897
BATDONGSAN,0.006135,0.006135,0.018405,0.006135,0.006135,0.006135,0.006135,0.006135,0.018405,0.018405,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.018405,0.006135,0.006135,0.018405,0.006135,0.006135,0.006135,0.006135,0.006135,0.018405,0.104294,0.006135,0.055215,0.006135,0.006135,0.042945,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.018405,0.042945,0.006135,0.006135,0.018405,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.006135,0.030675,0.018405,0.006135,0.006135,0.018405,0.006135,0.006135,0.018405,0.018405,0.006135,0.006135,0.018405,0.006135,0.006135,0.006135,0.006135,0.006135,0.030675,0.006135,0.006135,0.006135,0.006135,0.018405
THOITRANG,0.006061,0.00202,0.00202,0.00202,0.00202,0.00202,0.00202,0.00202,0.006061,0.00202,0.00202,0.00202,0.00202,0.006061,0.006061,0.00202,0.00202,0.006061,0.00202,0.00202,0.010101,0.00202,0.00202,0.00202,0.00202,0.00202,0.006061,0.00202,0.00202,0.00202,0.00202,0.00202,0.006061,0.00202,0.00202,0.006061,0.010101,0.00202,0.00202,0.006061,0.006061,0.010101,0.00202,0.00202,0.00202,0.006061,0.00202,0.00202,0.00202,0.00202,0.00202,0.547475,0.006061,0.006061,0.00202,0.006061,0.006061,0.00202,0.00202,0.00202,0.00202,0.00202,0.010101,0.006061,0.00202,0.006061,0.00202,0.00202,0.00202,0.006061,0.00202,0.00202,0.006061,0.00202,0.014141,0.006061,0.00202,0.006061,0.00202,0.074747,0.006061,0.00202,0.006061,0.058586,0.00202,0.00202,0.00202,0.00202,0.00202,0.00202,0.006061
BATDONGSAN,0.003745,0.011236,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.116105,0.011236,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.108614,0.018727,0.003745,0.003745,0.131086,0.116105,0.048689,0.003745,0.003745,0.003745,0.041199,0.003745,0.003745,0.011236,0.003745,0.003745,0.003745,0.026217,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.033708,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.011236,0.011236,0.003745,0.011236,0.003745,0.003745,0.003745,0.003745,0.003745,0.011236,0.003745
BATDONGSAN,0.008086,0.002695,0.008086,0.013477,0.002695,0.002695,0.002695,0.008086,0.002695,0.008086,0.002695,0.002695,0.002695,0.002695,0.013477,0.008086,0.03504,0.002695,0.002695,0.008086,0.008086,0.002695,0.002695,0.002695,0.002695,0.002695,0.02965,0.002695,0.040431,0.008086,0.002695,0.013477,0.180593,0.09973,0.002695,0.002695,0.013477,0.013477,0.008086,0.002695,0.002695,0.008086,0.002695,0.002695,0.002695,0.008086,0.002695,0.002695,0.008086,0.008086,0.002695,0.013477,0.008086,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.008086,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.008086,0.002695,0.002695,0.002695,0.013477,0.002695,0.002695,0.008086,0.008086,0.002695,0.018868,0.008086,0.008086,0.185984,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695,0.002695
THOITRANG,0.006397,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.006397,0.002132,0.006397,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.014925,0.006397,0.002132,0.002132,0.002132,0.002132,0.002132,0.006397,0.002132,0.002132,0.01919,0.002132,0.002132,0.006397,0.006397,0.002132,0.002132,0.006397,0.006397,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.006397,0.006397,0.002132,0.002132,0.002132,0.002132,0.628998,0.010661,0.014925,0.010661,0.002132,0.006397,0.002132,0.002132,0.002132,0.002132,0.010661,0.002132,0.002132,0.002132,0.002132,0.010661,0.002132,0.006397,0.002132,0.002132,0.002132,0.002132,0.002132,0.010661,0.006397,0.002132,0.002132,0.002132,0.031983,0.006397,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132,0.002132
DULICH,0.004739,0.007899,0.00158,0.011058,0.00158,0.00158,0.007899,0.00158,0.00158,0.017378,0.00158,0.00158,0.00158,0.004739,0.00158,0.030016,0.011058,0.00158,0.00158,0.011058,0.00158,0.030016,0.00158,0.004739,0.00158,0.00158,0.007899,0.007899,0.00158,0.00158,0.00158,0.026856,0.00158,0.007899,0.004739,0.00158,0.00158,0.004739,0.007899,0.014218,0.004739,0.00158,0.007899,0.011058,0.00158,0.020537,0.00158,0.00158,0.011058,0.004739,0.014218,0.023697,0.007899,0.004739,0.00158,0.00158,0.004739,0.004739,0.042654,0.004739,0.00158,0.07425,0.020537,0.00158,0.011058,0.039494,0.197472,0.007899,0.026856,0.007899,0.007899,0.030016,0.004739,0.011058,0.00158,0.017378,0.014218,0.011058,0.00158,0.042654,0.00158,0.00158,0.011058,0.00158,0.00158,0.00158,0.00158,0.004739,0.004739,0.004739,0.00158
DULICH,0.012245,0.004082,0.012245,0.028571,0.004082,0.012245,0.004082,0.012245,0.004082,0.004082,0.004082,0.004082,0.004082,0.012245,0.012245,0.004082,0.004082,0.012245,0.004082,0.24898,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.036735,0.028571,0.004082,0.020408,0.020408,0.004082,0.004082,0.012245,0.004082,0.004082,0.028571,0.004082,0.012245,0.004082,0.004082,0.004082,0.004082,0.004082,0.069388,0.012245,0.004082,0.004082,0.004082,0.004082,0.004082,0.012245,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.028571,0.004082,0.004082,0.004082,0.004082,0.012245,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.012245,0.004082,0.004082,0.004082,0.004082,0.004082,0.028571,0.004082,0.020408,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.012245
DULICH,0.081155,0.001376,0.001376,0.001376,0.001376,0.001376,0.001376,0.006878,0.001376,0.001376,0.001376,0.169188,0.006878,0.004127,0.081155,0.001376,0.004127,0.004127,0.009629,0.004127,0.001376,0.001376,0.001376,0.001376,0.001376,0.001376,0.001376,0.004127,0.001376,0.001376,0.001376,0.001376,0.001376,0.004127,0.001376,0.001376,0.001376,0.01238,0.001376,0.001376,0.001376,0.001376,0.001376,0.004127,0.001376,0.004127,0.004127,0.001376,0.001376,0.006878,0.004127,0.009629,0.001376,0.009629,0.001376,0.001376,0.001376,0.001376,0.001376,0.078404,0.01238,0.001376,0.004127,0.001376,0.001376,0.001376,0.11967,0.001376,0.004127,0.01238,0.026135,0.004127,0.072902,0.026135,0.001376,0.004127,0.001376,0.004127,0.006878,0.004127,0.001376,0.081155,0.006878,0.001376,0.023384,0.001376,0.001376,0.001376,0.001376,0.001376,0.001376
THOITRANG,0.001996,0.005988,0.001996,0.001996,0.001996,0.005988,0.001996,0.005988,0.001996,0.001996,0.001996,0.013972,0.001996,0.005988,0.005988,0.001996,0.001996,0.001996,0.001996,0.013972,0.021956,0.005988,0.001996,0.00998,0.001996,0.001996,0.013972,0.001996,0.001996,0.005988,0.001996,0.065868,0.001996,0.001996,0.001996,0.001996,0.00998,0.005988,0.005988,0.001996,0.005988,0.001996,0.005988,0.001996,0.00998,0.005988,0.001996,0.001996,0.001996,0.001996,0.001996,0.361277,0.001996,0.001996,0.001996,0.00998,0.001996,0.001996,0.001996,0.02994,0.001996,0.001996,0.00998,0.001996,0.013972,0.005988,0.005988,0.001996,0.001996,0.00998,0.001996,0.001996,0.001996,0.005988,0.001996,0.005988,0.001996,0.013972,0.001996,0.153693,0.001996,0.001996,0.00998,0.00998,0.001996,0.005988,0.001996,0.001996,0.005988,0.001996,0.001996
THOITRANG,0.004847,0.004847,0.004847,0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,0.004847,0.001616,0.001616,0.004847,0.004847,0.001616,0.001616,0.001616,0.001616,0.004847,0.011309,0.004847,0.001616,0.001616,0.004847,0.001616,0.004847,0.004847,0.004847,0.004847,0.001616,0.008078,0.001616,0.004847,0.001616,0.001616,0.004847,0.004847,0.004847,0.001616,0.001616,0.001616,0.030695,0.001616,0.004847,0.004847,0.001616,0.004847,0.001616,0.004847,0.001616,0.127625,0.004847,0.001616,0.360258,0.027464,0.017771,0.001616,0.01454,0.004847,0.001616,0.001616,0.004847,0.001616,0.001616,0.017771,0.011309,0.001616,0.001616,0.004847,0.011309,0.008078,0.001616,0.004847,0.004847,0.001616,0.008078,0.056543,0.001616,0.053312,0.008078,0.004847,0.004847,0.004847,0.001616,0.001616,0.004847,0.001616,0.001616,0.008078,0.001616
BATDONGSAN,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.011407,0.003802,0.011407,0.003802,0.011407,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.011407,0.011407,0.003802,0.003802,0.003802,0.003802,0.011407,0.026616,0.003802,0.019011,0.003802,0.011407,0.003802,0.064639,0.102662,0.003802,0.026616,0.034221,0.003802,0.019011,0.003802,0.026616,0.003802,0.003802,0.003802,0.003802,0.064639,0.003802,0.011407,0.04943,0.034221,0.003802,0.003802,0.003802,0.041825,0.003802,0.019011,0.003802,0.003802,0.041825,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.019011,0.003802,0.003802,0.019011,0.003802,0.003802,0.019011,0.011407,0.011407,0.003802,0.003802,0.003802,0.003802,0.003802,0.011407,0.003802,0.003802,0.011407
THOITRANG,0.00207,0.006211,0.014493,0.00207,0.00207,0.006211,0.010352,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.047619,0.006211,0.006211,0.00207,0.006211,0.018634,0.00207,0.006211,0.00207,0.00207,0.00207,0.00207,0.00207,0.006211,0.00207,0.00207,0.00207,0.00207,0.014493,0.00207,0.00207,0.00207,0.00207,0.00207,0.014493,0.006211,0.00207,0.006211,0.00207,0.00207,0.010352,0.010352,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.540373,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.006211,0.006211,0.00207,0.00207,0.00207,0.014493,0.00207,0.00207,0.014493,0.00207,0.00207,0.039337,0.00207,0.006211,0.006211,0.00207,0.031056,0.00207,0.00207,0.006211,0.00207,0.00207,0.00207
